0.98	-0.02
0.83	-0.01
0.84	0
0.55	0.11
0.95	0.01
0.93	0.06
0.93	0.01
0.83	-0.1
0.99	0.02
0.95	-0.01
0.97	0
0.99	0.09
0.78	-0.14
0.87	-0.03
0.99	0.13
0.67	-0.06
1	0.03
0.93	0.01
0.94	0.07
1.17	0.02
0.96	0.03
0.94	0
0.92	-0.05
1.01	0
0.88	0.01
1.1	0.07
0.97	0.01
1.04	-0.03
1.08	0.04
0.91	-0.03
0.87	0.08
1.21	0.03
0.97	-0.01
0.87	0.02
0.83	-0.02
1.209	0.34
0.84	-0.09
0.85	-0.02
1.08	-0.02
1.01	0.03
1.02	-0.02
0.91	0.02
1.13	0.01
0.84	-0.02
1	-0.02
1.09	0.06
0.635	0.03
1.1	0.12
1.01	0.06
0.98	0.04
0.98	-0.01
0.85	-0.07
0.73	-0.07
0.98	-0.02
0.51	-0.07
1.05	0.08
1.09	0.05
0.69	-0.21
1.15	0.03
0.72	-0.02
0.64	-0.09
0.9	-0.03
1.1	-0.06
1.04	0.1
1.01	0.01
1.3	0.05
1	0.04
0.93	0.01
1.02	0.03
1.24	0.23
0.91	0.11
1.02	-0.05
1.03	-0.18
1.33	0.41
0.85	-0.02
1.64	0.38
0.88	0.04
1.14	0.23
1.01	0.15
1.02	0.15
1.4	0.06
1	0.13
1.49	0.08
1.13	-0.01
0.93	-0.07
1.03	-0.14
1.05	0.21
0.97	-0.17
1.199	0.17
1.08	0.13
0.92	-0.04
0.97	0.17
1.02	0.23
1.04	0.04
1.15	0
0.86	-0.04
1.01	0.03
0.63	-0.04
0.79	0.02
1.038	0.012
0.75	-0.07
0.7	-0.05
0.79	-0.03
0.86	0.03
1.01	0.07
0.79	-0.03
1.03	0.01
0.91	0.15
0.87	-0.06
1.15	0.14
0.865	0.012
0.99	0.07
0.97	0.08
0.95	-0.01
0.88	0
0.6	-0.27
0.79	-0.05
0.51	-0.02
1	0.06
0.94	0.07
0.87	-0.09
1.079	0.12
1.08	0.13
0.8	-0.04
0.92	-0.05
0.96	-0.03
0.89	-0.11
1.11	0.15
0.94	-0.07
0.77	-0.04
0.98	0.02
0.91	-0.01
0.81	-0.29
1.11	0.19
0.53	0.04
0.9	-0.01
0.76	-0.1
0.97	0
0.84	-0.01
1.06	0.07
0.92	-0.01
0.94	-0.03
0.81	-0.26
1.36	0.11
0.98	0.04
0.88	0
0.9	0
1.18	0.05
0.97	0.09
0.53	0.07
0.87	-0.06
0.8	-0.12
0.97	0.01
0.8	-0.08
0.923	-0.2
0.94	-0.04
0.84	-0.04
0.84	-0.03
0.98	-0.03
1.09	0.04
1.04	0.02
0.83	0
0.88	-0.12
1.18	0.06
0.99	-0.02
0.95	0
0.82	-0.01
1.03	0.02
0.92	0
0.9	-0.02
0.88	-0.01
0.88	-0.09
0.89	-0.01
0.95	-0.03
0.94	-0.05
1	0.07
1.03	0.04
0.49	-0.01
0.9	0.01
0.85	-0.17
0.85	0.07
0.86	0.03
0.51	-0.24
0.86	-0.09
0.93	-0.08
1.4	0.34
0.91	0.03
1.16	0.07
0.76	0.07
0.94	0.01
0.94	0
1.04	0.06
0.91	0.09
0.82	-0.03
1.07	0.08
0.79	-0.11
0.88	-0.07
1.15	0.03
0.87	-0.06
0.87	-0.08
0.68	-0.03
1.06	0.05
0.82	-0.01
0.82	-0.19
1.08	0.02
1.16	-0.1
1.04	0.06
1.2	-0.1
0.89	0.08
0.95	-0.09
1.06	0.02
0.84	0.01
0.92	-0.06
1.05	0.04
1.1	0.09
0.96	-0.05
0.82	-0.03
1.19	0.06
0.95	0.2
0.94	-0.01
1.03	0.01
0.98	0.03
1.04	0.05
1.57	0.04
0.92	-0.04
0.83	0.05
0.58	-0.17
0.81	-0.09
0.46	-0.43
0.81	-0.14
1.01	0.05
0.81	-0.1
0.98	-0.14
0.93	0.01
1	0.07
0.77	-0.02
0.81	0.09
0.65	-0.09
1.16	0.05
1.01	-0.06
0.84	-0.05
1.3	0.06
1.09	0.08
0.98	0
1.19	0.34
0.94	-0.02
0.93	0.09
0.96	-0.02
1.19	0.03
0.95	-0.07
1.213	-0.055
0.85	-0.09
0.67	-0.17
0.93	0.06
1.05	0.02
1.01	0
1.19	-0.06
0.99	0
1.04	-0.04
0.76	0.05
0.99	0.04
0.648	-0.2
1.03	0.1
1.01	0.05
1.45	0.02
0.95	-0.13
1.15	0.01
1.25	-0.03
0.9	0.16
1.03	0.02
0.94	-0.08
0.86	-0.06
0.85	0.15
1.23	0.09
0.84	-0.03
1.06	0.04
0.98	0.06
1.15	0.14
1.03	-0.08
1.05	-0.12
0.93	-0.06
0.81	-0.02
0.98	0.03
0.664	-0.2
1.07	-0.02
0.99	0.02
0.92	-0.08
0.64	-0.18
0.7	-0.13
1.08	0.08
1.03	-0.01
0.85	-0.18
0.98	-0.06
1.22	0.29
1.022	-0.2
1.04	0
0.85	-0.09
0.78	-0.02
1.02	0.05
0.59	-0.24
0.79	0.01
0.94	0
0.83	0.15
1.01	0.15
1.23	0.12
1.06	0.03
0.89	-0.07
1.19	0.22
1.3	0.07
1.17	0.04
1.03	0.06
0.96	0.12
0.99	0.02
0.96	-0.04
0.81	-0.02
0.94	-0.078
1.04	0.09
0.82	0.01
0.88	0.04
0.96	-0.03
1	0.04
0.93	-0.01
0.75	-0.07
0.92	-0.02
0.93	-0.08
0.97	0.02
1.01	-0.01
1.11	0.09
1.05	0.04
1.18	0.07
1.09	0.03
1.06	0.03
0.81	-0.03
0.85	-0.06
0.81	-0.03
1.02	0.05
1.022	0.37
1.46	0.03
1.06	0
0.9	-0.03
1.06	-0.13
1	0.05
1.21	0.11
1.1	-0.01
1.19	0.08
0.97	-0.21
1.14	0.19
1.09	0.09
1.06	0.09
0.75	-0.04
1	-0.03
0.87	-0.25
0.65	-0.16
0.84	-0.1
1.03	0.04
0.65	-0.06
0.93	-0.06
1	0.17
1.13	-0.17
0.78	-0.01
0.59	-0.3
0.95	0
0.98	0.05
1.16	0.05
0.95	0.09
1.06	-0.09
1.08	-0.15
1.11	0.15
1.17	0.08
1.31	0.11
1.26	0.12
1.34	0.03
1.07	0.02
0.63	-0.52
1.1	0.22
1.21	0.08
0.85	-0.05
0.8	-0.38
1.11	0.06
1.15	0.07
1.209	0.17
0.89	0
0.93	-0.12
0.95	-0.05
1.11	0.07
1.14	0.01
0.77	0.12
1.01	0.03
0.99	0.03
0.73	-0.11
1.01	-0.04
0.911	-0.18
1.25	0.04
0.86	-0.01
0.87	-0.01
0.87	-0.02
0.81	0.01
0.78	-0.01
0.92	0.05
1.15	0.08
0.92	-0.03
0.88	-0.12
0.81	0.34
0.97	-0.08
0.89	-0.15
0.81	0.09
0.86	-0.11
0.97	-0.01
0.94	-0.09
0.9	-0.07
0.96	-0.02
0.89	0.01
1.08	0.3
1.02	0.02
0.77	-0.01
1	0.06
0.82	0.02
0.89	0.02
1.1	0.02
0.81	-0.01
0.91	0.01
1.6	0.02
1	0.04
0.77	0.02
0.96	0.05
0.93	0.01
0.91	-0.02
0.93	0.03
1.05	0.03
1.02	0.04
0.84	-0.03
0.76	0.13
0.92	0.22
0.7	-0.08
0.88	-0.06
1.15	0.04
0.86	-0.06
0.52	0.07
0.8	0.07
0.87	0.07
0.87	-0.01
1.07	-0.01
0.87	-0.02
1.05	0.01
0.98	0.01
1.16	0.05
1.13	0.12
0.96	0.04
0.91	0
0.96	0.04
0.97	0.01
0.55	-0.32
0.82	0.01
1.05	0.01
0.64	-0.25
0.8	-0.04
0.57	0.03
0.56	-0.13
0.83	-0.07
1.09	0.03
1.22	0.05
1.12	0.07
1.29	0.05
1.07	0.07
1.1	-0.13
0.578	-0.23
1.01	-0.1
0.87	0.03
0.7	-0.173
0.82	-0.327
1.79	-0.03
1.13	-0.03
1.027	0.11
0.8	-0.37
0.83	0.42
1.63	-0.02
0.92	0.2
0.94	0.015
0.95	0.02
0.86	-0.03
0.98	-0.28
0.86	-0.16
1.22	0
1.1	-0.17
0.83	0.23
0.46	0
0.93	0.24
0.96	-0.19
0.91	-0.21
0.632	-0.2
1.07	-0.38
0.94	-0.24
0.526	-0.07
0.98	-0.46
0.86	-0.14
1.02	0.34
0.95	0.48
0.87	0.09
1.25	-0.01
0.659	0.008
0.146	-0.24
1.72	0
1.08	0.28
1.5	0.3
0.617	0
0.188	0
0.34	-0.66
1.52	-0.05
1.18	0.28
0.82	0.12
0.78	0.14
1.26	0.37
1.14	0.37
1.33	0.11
0.695	-0.03
1.234	0.187
1.13	0.05
0.8	0.2
0.74	0
1.145	-0.041
0.954	0.166
1.128	0.377
0.822	-0.025
0.168	-0.02
0.6	0
1.35	-0.02
1.3	0.28
0.783	-0.55
0.88	0.001
0.98	-0.15
0.924	-0.19
1.388	0.14
0.893	0.2
1.19	-0.06
0.984	0.05
1.15	-0.2
1.87	-0.08
1.27	0.09
0.71	0.03
1.57	-0.03
1.34	0.2
1.167	0.09
1.22	0.06
1.02	0.32
0.89	0.28
1.27	-0.09
0.69	0.02
1.167	0.05
1.203	-0.22
0.892	-0.06
1.5	0.08
0.807	-0.64
1.318	0.1
1.289	0.14
1.126	-0.11
1.32	0.16
1.02	0.14
0.82	0.13
1.35	0.3
1.45	-0.05
1.353	0.13
1.4	0.32
1.207	0.18
1.07	-0.02
1.12	0.17
1	0.15
1.04	0.26
1.06	0.18
0.8	0.22
1.16	0.29
0.98	0.02
1.22	-0.09
1.211	0
0.9	0.12
1.25	0.29
1.33	0.26
1.18	-0.17
1.077	0.1
1.336	0.34
0.842	0.24
1.26	0.34
1.022	0.01
1.518	-0.04
1.2	-0.19
1.24	0
0.904	0.02
0.84	-0.08
1.202	-0.009
1.01	-0.4
1.1	-0.05
1.129	0.07
1	-0.05
1.12	-0.02
1.021	-0.29
0.825	0.11
1.24	0
1.16	-0.19
1.1	-0.13
1.495	0.1
1.01	-0.02
1.02	-0.31
0.849	-0.4
1.216	-0.12
0.93	-0.12
0.93	-0.03
0.95	-0.08
0.717	-0.01
0.951	0.06
0.909	0.36
0.956	-0.37
1.11	0.18
1.19	-0.12
1	0.09
0.861	-0.12
0.87	0.03
0.839	0.22
1.013	-0.2
0.94	-0.45
0.719	-0.15
0.888	-0.2
1.078	-0.04
1.22	-0.1
1.25	0.04
1.32	0.08
0.93	-0.07
1.3	-0.31
0.87	-0.07
0.826	0.144
1.276	0
1.106	-0.006
1.572	0.15
1.386	-0.06
1.34	0.14
1.48	0.39
1.14	0.07
1.46	0.23
1.002	0
2.02	-0.35
1.56	0.03
1.033	0.17
0.58	-0.14
1.08	-0.36
1.63	0.12
1.11	0.29
0.842	0
1.239	0.23
1.204	-0.41
1.45	-0.008
0.92	0.15
1.55	0.11
0.84	0.19
1.19	0
1.3	0.07
1.29	0.26
1.24	0.23
1.11	0.14
1.06	0.14
1.12	0.23
0.69	-0.6
1.48	0.21
0.25	-0.09
1.2	-0.25
0.82	0.2
0.98	0.45
0.982	0.39
1.41	-0.08
1.32	-0.04
0.88	0.18
1.47	-0.07
1.01	0.023
0.96	0.03
0.13	-0.26
